classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,yjkc20150400017272,随机过程引论,选修,3,本研合，上课地点：理教301,周四7-8双 ，周二3-4 ,1-16,章复熹(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150400017272&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20150900018768,几何分析与广义相对论讨论班,选修,3,,周二3-4 地学107,1-16,史宇光(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150900018768&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20150900018851,图像处理中的数学方法,选修,3,,周四7-8 三教108，周二5-6双 三教108,1-16,董彬(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150900018851&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20160900021816,量化交易,选修,2,授课教师：孙健，仅限数院金融学，应统专硕，光华金融学，经院保险学选修,周一10-12 三教301,1-16,吴岚(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20160900021816&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20161100022432,叶状结构,选修,3,,周三1-2单 二教317，周一7-8 二教317,1-16,史逸(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20161100022432&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20170400023509,切触拓扑引论,选修,3,,周四7-8单 理教301，周二5-6 理教301,1-16,谢羿(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20170400023509&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20170500023807,代数选讲,选修,3,,周五7-8双 三教208，周三5-6 三教208,1-16,傅翔,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20170500023807&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20150100016722,图像重建与处理讨论班,选修,3,,周三7-9 理教309,1-16,杨建生(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150100016722&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20180300026594,图像科学讨论班,选修,3,,周三7-9 地学101,1-16,董彬(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180300026594&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20190300030566,高维概率论,选修,3,本研合，上课地点：二教316,周四7-8单 ，周一1-2 ,1-16,张志华(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190300030566&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20190300030588,高等信息处理选讲,选修,3,,周四5-6 三教203，周二5-6单 三教203,1-16,姜明(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190300030588&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20190400030632,线性偏微分方程及其应用,选修,3,,周三3-4单 二教416，周一7-8 二教416,1-16,卢朓(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190400030632&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20190400030638,无穷范畴,选修,3,,周三3-4双 三教203，周一5-6 三教203,1-16,阳恩林(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190400030638&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20200300034382,智能、量子与计算讨论班,选修,3,,周五3-4 理教318,1-16,邵嗣烘(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20200300034382&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20200300034389,统计模型与计算方法,选修,3,上课地点：二教401,周四10-12 二教401,1-16,张成(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20200300034389&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20200400034526,自适应光学的数学理论及其应用,选修,3,,周二7-9 二教206,1-16,毛珩(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20200400034526&kclx=YJ,20-21,1,YJSKB,00001
00,yjkc20200400034556,代数几何 I,必修,3,,周四1-2单 三教201，周二3-4 三教201,1-16,田志宇(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20200400034556&kclx=YJ,20-21,1,YJSKB,00001
