classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,YKC00110000AT0004473,黎曼几何引论,必修,3,,周三1-2单 理教112，周一3-4 理教112,1-19,陈维桓(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110000AT0004473&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110010AT0004474,微分几何讨论班,选修,0,,周三5-7 四教113,1-19,陈维桓(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110010AT0004474&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110110AT0004479,实分析,必修,3,,周四3-4单 三教307，周二1-2 三教307,1-19,彭立中(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110110AT0004479&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110180AT0004486,调和分析,选修,3,,周二5-7 四教222,1-19,刘和平(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110180AT0004486&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110190AT0004487,动力系统( 微分动力系统或拓扑动力系统 ),选修,3,,周二5-7 四教224,1-19,文  兰(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110190AT0004487&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110230AT0000030,流形上的几何与拓扑,必修,3,,周二5-7 ,1-19,王诗(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110230AT0000030&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110270AT0000034,类域论,选修,3,,周五3-4 三教104，周三1-2双 三教104,1-19,赵春来(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110270AT0000034&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110350AT0000042,随机过程论,必修,4,,周三1-2 一教301，周一3-4双 三教405,1-19,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110350AT0000042&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110620AT0004506,生存分析与可靠性,选修,3,,周五3-4 文史111，周二1-2双 文史111,1-19,陈家鼎(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110620AT0004506&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110760AT0000062,拟线性方程差分方法,选修,3,,周四3-4 一教215，周二1-2单 四教157,1-19,周  铁(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110760AT0000062&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110780AT0000064,最优化理论与算法,必修,3,,周三1-2 一教203，周一3-4单 一教203,1-19,高  立(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110780AT0000064&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110820AT0000068,计算流体力学,选修,3,,周二5-7 ,1-19,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110820AT0000068&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00110950AT0000080,人工智能,必修,3,,周五1-2单 ，周一3-4 ,1-19,林作铨(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110950AT0000080&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00111010AT0000086,信息论与信号处理,必修,3,,周四3-4 一教311，周二1-2单 一教311,1-19,程乾生(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111010AT0000086&kclx=YJ,00-01,2,YJSKB,00001
00,YKC00111160AT0000102,微分动力系统讨论班,选修,0,,周三5-7 四教115,1-19,文  兰(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111160AT0000102&kclx=YJ,00-01,2,YJSKB,00001
