classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,yjkc20141000015849,大数据分析中的算法,选修,3,本研合 理教103,周二10-11 ，周一1-2单 ,1-16,文再文(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20141000015849&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20141100016097,非结构化大数据分析,必修,3,,周六5-7 ,1-16,林伟(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20141100016097&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20141100016349,大数据统计建模,选修,3,,周六1-3 ,1-16,房祥忠(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20141100016349&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20150900018768,几何分析与广义相对论讨论班,选修,3,,周二3-4 一教209,1-16,史宇光(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150900018768&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20160900021782,贝叶斯理论与算法,选修,3,,周五1-2 二教316，周三7-8双 二教316,1-16,席瑞斌(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20160900021782&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20161000022094,计算系统生物学,选修,3,,周四7-9 二教308,1-16,张磊(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20161000022094&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20161100022515,基础代数几何,选修,3,本研合 二教422,周三1-2单 ，周一1-2 ,1-16,蔡金星(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20161100022515&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20150100016722,图像重建与处理讨论班,选修,3,,周三7-9 文史207,1-16,杨建生(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150100016722&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20171100025067,现代统计模型,必修,3,,周四7-8双 二教314，周一3-4 二教314,1-16,姚方(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20171100025067&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20180300026594,图像科学讨论班,选修,3,,周三7-9 理教416,1-16,董彬(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180300026594&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181200029999,交换环论,选修,3,中心甲乙丙楼82J12,周四2-4 ,1-16,李文威(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181200029999&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20190100030251,期货衍生品理论与实务,选修,2,,周二10-12 三教307,1-16,李东风(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190100030251&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20190200030382,深度学习案例,选修,1,,- ,-,张志华,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20190200030382&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20101100000237,金融数学与精算学专题选讲,选修,2,限选：本院金融学、应统专硕、光华金融学、经院保险学选修,周三10-12 三教306,1-16,臧鑫(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20101100000237&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20110500005160,算法与数论讨论班,选修,3,,周三5-6 理教305,1-16,田青春(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20110500005160&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20121000010271,切触拓扑讨论班,选修,2,,周五7-8 一教113,1-16,丁帆(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20121000010271&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20140100013788,组合论专题讨论班,选修,3,,周二7-8 四教302,1-16,宋春伟(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20140100013788&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20180400026916,几何表示论,选修,3,,周四3-4 三教304，周二1-2单 三教304,1-16,杨磊(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180400026916&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028582,纤维丛与示性类,选修,3,,周四3-4单 三教506，周二7-8 三教506,1-16,刘毅(预聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028582&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028505,程序设计技术与方法,选修,3,本研合 三教301,周五3-4 ，周三5-6单 ,1-16,孙猛(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028505&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028522,几何学专题,选修,3,,周三10-12 三教204,1-16,葛剑(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028522&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028523,拓扑场理论专题,选修,3,,周五7-9 二教313,1-16,方博汉(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028523&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028527,数论专题,选修,3,,周四3-4双 三教301，周二5-6 三教301,1-16,刘若川(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028527&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028543,双曲方程,选修,3,,周五1-2 三教206，周一7-8双 三教206,1-16,杨诗武(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028543&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028564,表示论专题,选修,3,,周三7-8双 三教208，周一3-4 三教208,1-16,赵玉凤(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028564&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028568,代数几何专题,选修,3,,周五5-6双 二教421，周三7-8 二教421,1-16,郭帅(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028568&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028577,偏微分方程专题,选修,3,,周三3-4单 理教301，周一5-6 理教301,1-16,王保祥(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028577&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028615,复几何,选修,3,,周四7-8 二教206，周一3-4单 二教206,1-16,朱小华(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028615&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028619,数论 II,选修,3,,周五1-2 二教311，周三1-2双 二教311,1-16,周健(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028619&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181000028634,分析和方程专题,选修,3,,周四5-6 三教504，周二1-2双 三教504,1-16,刘保平(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181000028634&kclx=YJ,18-19,2,YJSKB,00001
00,yjkc20181100028726,科学与工程中的微分方程模型,选修,2,,周五1-2 二教422，周三3-4双 二教422,1-16,Julian Koellermeier(助理研究员),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20181100028726&kclx=YJ,18-19,2,YJSKB,00001
00,YKC00110010AT0004474,微分几何讨论班,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110010AT0004474&kclx=YJ,18-19,2,YJSKB,00001
00,YKC00110030AT0004476,微分拓扑,必修,3,,周三7-8双 理教301，周一3-4 理教301,1-16,包志强(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110030AT0004476&kclx=YJ,18-19,2,YJSKB,00001
00,YKC00110100AT0004478,泛函分析 II,选修,3,中心甲乙丙楼82J12,周四7-8单 ，周二7-8 ,1-16,郭懋正(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110100AT0004478&kclx=YJ,18-19,2,YJSKB,00001
00,YKC00110130AT0004481,常微分方程的定性理论,必修,3,,周四7-8 三教308，周二3-4双 三教308,1-16,甘少波(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110130AT0004481&kclx=YJ,18-19,2,YJSKB,00001
