classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,YKC01716660AT0010055,新创企业运营管理,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01716660AT0010055&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01710319C16720R08,信息安全管理,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01710319C16720R08&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01716620AT0010051,企业家精神与商业计划,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01716620AT0010051&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01717460AT0001335,游戏设计,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01717460AT0001335&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01710316C19540R29,投资银行学,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01710316C19540R29&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01717230AT0006097,研究实践课1,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01717230AT0006097&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01708C02C10160R17,信息技术导论,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01708C02C10160R17&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01716630AT0010052,营销数据分析,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01716630AT0010052&kclx=YJ,10-11,3,YJSKB,00017
00,YKC01710315C18280R54,本地化与国际化工程,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC01710315C18280R54&kclx=YJ,10-11,3,YJSKB,00017
01,YKC02114750AT0001688,西方史学理论,选修,2,王晴佳老师讲授,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC02114750AT0001688&kclx=YJ,10-11,3,YJSKB,00021
00,YKC02108C19C12581R86,中国史学思想关键词研究,选修,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC02108C19C12581R86&kclx=YJ,10-11,3,YJSKB,00021
00,yjkc20110400004128,社群信息学,限选,2,,- ,-,韩圣龙,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20110400004128&kclx=YJ,10-11,3,YJSKB,00030
00,yjkc20110100002803,信息可视化与可视分析前沿,选修,3,,- ,-,袁晓如,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20110100002803&kclx=YJ,10-11,3,YJSKB,00048
