classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,yjkc20110500005160,算法与数论讨论班,选修,3,,周三5-6 文史104,1-17,田青春(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20110500005160&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00110010AT0004474,微分几何讨论班,选修,3,,周四7-8 文史110,1-17,王长平(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110010AT0004474&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111160AT0000102,微分动力系统讨论班,选修,3,,周三7-9 二教416,1-17,文兰(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111160AT0000102&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111170AT0000103,拓扑学讨论班,选修,3,,周三3-4 三教105,1-17,姜伯驹(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111170AT0000103&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111180AT0000104,常微分方程定性理论讨论班,选修,3,,周四7-9 理教304,1-17,柳彬(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111180AT0000104&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111190AT0004508,模表示论讨论班,选修,3,,周二7-9 理教418,1-17,张继平(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111190AT0004508&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111200AT0004509,群表示论与设计编码讨论班,选修,3,,周二7-8 理教214,1-17,宗传明(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111200AT0004509&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111230AT0000107,非线性分析讨论班,选修,3,,周二7-8 二教508,1-17,张恭庆(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111230AT0000107&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111300AT0000114,复分析讨论班,选修,3,,周四7-8 一教107,1-17,朱小华(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111300AT0000114&kclx=YJ,12-13,2,YJSKB,00001
00,YKC00111320AT0000116,低维流形讨论班,选修,3,,周一7-9 一教209,1-17,王诗宬(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111320AT0000116&kclx=YJ,12-13,2,YJSKB,00001
