classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
01,yjkc20180400026824,高分子表征技术,选修,2,暑期课程,- ,-,张文彬(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180400026824&kclx=YJ,17-18,3,YJSKB,00010
00,yjkc20150400017224,普适计算与大数据,选修,3,,- ,-,张大庆,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20150400017224&kclx=YJ,17-18,3,YJSKB,00048
00,yjkc20180400026920,区块链技术与应用,选修,2,,- ,-,肖臻,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180400026920&kclx=YJ,17-18,3,YJSKB,00048
00,yjkc20180300026713,深度学习前沿专题,选修,2,,- ,-,邓志鸿,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180300026713&kclx=YJ,17-18,3,YJSKB,00048
00,YKC06700130AT0010281,课程理论与高校教学管理,限选,2,edd,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06700130AT0010281&kclx=YJ,17-18,3,YJSKB,00067
00,YKC06700160AT0010288,信息技术与高校管理,限选,2,edd,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06700160AT0010288&kclx=YJ,17-18,3,YJSKB,00067
00,YKC06700200AT0010962,美国高校学生事务管理,限选,2,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06700200AT0010962&kclx=YJ,17-18,3,YJSKB,00067
00,yjkc20110400003783,高等教育与知识管理,限选,2,edd,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20110400003783&kclx=YJ,17-18,3,YJSKB,00067
00,YKC06710081AT0009846,教育统计与SPSS应用,限选,2,edd,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06710081AT0009846&kclx=YJ,17-18,3,YJSKB,00067
08,YKC06710451AT0010283,教育政策研究,限选,2,edd课程,- ,-,林小英,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06710451AT0010283&kclx=YJ,17-18,3,YJSKB,00067
00,YKC06710492AT0004277,组织理论与高教管理,限选,2,edd,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06710492AT0004277&kclx=YJ,17-18,3,YJSKB,00067
00,YKC06710502AT0009683,高等教育经济与财政,限选,2,edd课程,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC06710502AT0009683&kclx=YJ,17-18,3,YJSKB,00067
00,yjkc20170300023372,热力学及其在油气资源生产中的应用,选修,3,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20170300023372&kclx=YJ,17-18,3,YJSKB,00086
00,yjkc20180600027738,金属疲劳力学,选修,1,,- ,-,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=yjkc20180600027738&kclx=YJ,17-18,3,YJSKB,00086
