classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
00,YKC00110010AT0004474,微分几何讨论班,选修,0,,周二7-8 文史2052,1-18,王长平(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110010AT0004474&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110020AT0004475,同调论,必修,3,,周四1-2 四教212，周一1-2 四教212,5-18,姜伯驹(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110020AT0004475&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110030AT0004476,微分拓扑,必修,3,,周四7-8 三教304，周二7-8双 三教304,1-18,丁  帆(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110030AT0004476&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110040AT0000022,交换代数,必修,3,,周三3-4双 四教242，周一7-8 四教242,1-18,王福正(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110040AT0000022&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110100AT0004478,泛函分析 II,必修,3,,周四3-4单 四教242，周二1-2 四教242,1-18,刘嘉荃(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110100AT0004478&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110130AT0004481,常微分方程的定性理论,必修,3,,周四3-4双 四教214，周二3-4 四教214,1-18,李承治(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110130AT0004481&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110150AT0004483,非线性分析基础,选修,3,大教室HISZXJH,周三3-4单 四教214，周一3-4 四教214,1-18,张恭庆(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110150AT0004483&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110190AT0004487,动力系统( 微分动力系统或拓扑动力系统 ),选修,3,,周三7-9 一教316,1-18,文  兰(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110190AT0004487&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110330AT0000040,几何分析,选修,3,,周三1-2双 三教504，周一5-6 三教504,1-18,朱小华(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110330AT0000040&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110360AT0000043,经典力学中的数学方法,选修,3,,周五3-4 四教254，周三1-2单 四教254,1-18,刘张炬(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110360AT0000043&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110530AT0000049,高等概率论,必修,4,,周五1-2 三教208，周二3-4 三教208,1-18,刘  勇(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110530AT0000049&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110570AT0004501,高等统计学,必修,4,,周四3-4 四教244，周一1-2 四教244,1-18,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110570AT0004501&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110610AT0004505,非参数统计,选修,3,数学1114HISZXJH,周五3-4 ，周二7-8单 ,1-17,郑忠国(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110610AT0004505&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110720AT0000058,运筹学,选修,3,本研合HISZXJH,周五3-4 ，周二7-8双 ,1-18,高  立(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110720AT0000058&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110820AT0000068,计算流体力学,选修,3,,周四3-4双 四教242，周一1-2 四教242,1-18,汤华中(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110820AT0000068&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110830AT0000069,数值代数 Ⅱ,必修,3,,周四1-2 三教107，周二3-4单 四教243,1-18,李治平(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110830AT0000069&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110860AT0000072,并行计算 II,必修,3,研本合HISZXJH,周三1-2 一教309，周一3-4双 一教309,1-18,李  若(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110860AT0000072&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00110960AT0000081,模式识别,必修,3,,周五3-4单 四教222，周三1-2 四教222,1-18,王春梅(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00110960AT0000081&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00111090AT0000094,算法分析与设计,选修,3,,周五3-4双 四教222，周二1-2 四教222,1-18,杨建生(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111090AT0000094&kclx=YJ,04-05,1,YJSKB,00001
00,YKC00111160AT0000102,微分动力系统讨论班,选修,0,,周二7-8 四教131,1-18,文  兰(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=YKC00111160AT0000102&kclx=YJ,04-05,1,YJSKB,00001
