classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,BKC00431132AT0000862,普通物理 (I),任选,4,,周五3-4，周二7-8,1-16,刘树新(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00431132AT0000862&kclx=BK,12-13,2,BKSKB,00001
1,BKC00131410AT0000196,计算概论,全校必修,3,,周三3-4，周一7-8单,1-16,甘锐(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00131410AT0000196&kclx=BK,12-13,2,BKSKB,00001
1,BKC00132302AT0000224,数学分析（II）,专业必修,5,,周四1-2，周一3-4,1-16,王正栋(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132302AT0000224&kclx=BK,12-13,2,BKSKB,00001
2,BKC00132302AT0000224,数学分析（II）,专业必修,5,,周四1-2，周一3-4,1-16,李伟固(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132302AT0000224&kclx=BK,12-13,2,BKSKB,00001
1,BKC00132312AT0000229,数学分析 (II)习题,专业必修,0,,周三10-11,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132312AT0000229&kclx=BK,12-13,2,BKSKB,00001
2,BKC00132312AT0000229,数学分析 (II)习题,专业必修,0,,周三10-11,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132312AT0000229&kclx=BK,12-13,2,BKSKB,00001
3,BKC00132312AT0000229,数学分析 (II)习题,专业必修,0,,周三10-11,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132312AT0000229&kclx=BK,12-13,2,BKSKB,00001
4,BKC00132312AT0000229,数学分析 (II)习题,专业必修,0,,周三10-11,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132312AT0000229&kclx=BK,12-13,2,BKSKB,00001
1,BKC00132323AT0000234,高等代数 (II ),专业必修,4,,周五1-2，周二3-4,1-16,田青春(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132323AT0000234&kclx=BK,12-13,2,BKSKB,00001
2,BKC00132323AT0000234,高等代数 (II ),专业必修,4,,周五1-2，周二3-4,1-16,宋春伟(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132323AT0000234&kclx=BK,12-13,2,BKSKB,00001
1,BKC00132332AT0000237,高等代数（II）习题,专业必修,0,,周四10-11双,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132332AT0000237&kclx=BK,12-13,2,BKSKB,00001
2,BKC00132332AT0000237,高等代数（II）习题,专业必修,0,,周四10-11双,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132332AT0000237&kclx=BK,12-13,2,BKSKB,00001
3,BKC00132332AT0000237,高等代数（II）习题,专业必修,0,,周四10-11双,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132332AT0000237&kclx=BK,12-13,2,BKSKB,00001
4,BKC00132332AT0000237,高等代数（II）习题,专业必修,0,,周四10-11双,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00132332AT0000237&kclx=BK,12-13,2,BKSKB,00001
1,BKC00109B12C31640R28,几何讨论班,任选,3,,周一10-11,1-16,安金鹏(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00109B12C31640R28&kclx=BK,12-13,2,BKSKB,00001
1,BKC00109B13C31650R23,代数讨论班,任选,3,,周一10-11,1-16,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00109B13C31650R23&kclx=BK,12-13,2,BKSKB,00001
1,BKC00109B16C31660R27,分析讨论班,任选,3,,周一10-11,1-16,刘张炬(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00109B16C31660R27&kclx=BK,12-13,2,BKSKB,00001
1,BKC00131300AT0000185,概率论,专业必修,3,,周四1-2，周二3-4双,1-16,任艳霞(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00131300AT0000185&kclx=BK,12-13,2,BKSKB,00001
