classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201600295302,计算系统生物学,任选,3,,周四3-4单，周二5-6,1-16,张磊(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600295302&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201700333168,多复变函数论选讲,任选,3,,周四3-4，周二1-2双,1-16,关启安(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201700333168&kclx=BK,22-23,2,BKSKB,00001
1,bkkc202200571469,现代统计模型,任选,3,,周五3-4，周二5-6双,1-16,林伟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200571469&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201900421638,数论专题II,任选,3,,周三5-6双，周一5-6,1-16,丁一文(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900421638&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201900432308,随机矩阵及其相关课题 II,任选,3,,周四7-8，周二10-11,1-12,范辉军(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900432308&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201900436648,统计和生物统计中的因果推断,任选,3,,周三3-4单，周一5-6,1-16,ZHOU XIAOHUA(周晓华)(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900436648&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201900446298,周期点与不动点,任选,3,,周五10-11，周三7-8,1-12,范辉军(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900446298&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201900446307,切触几何与非线性微分方程导论,任选,3,,周五7-8，周四5-6,1-16,范辉军(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900446307&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201400242806,几何群论,任选,3,,周四7-8，周二7-8双,1-16,杨文元(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400242806&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201800359264,李群与李代数,任选,3,,周五3-4，周二7-8双,1-16,徐晓濛(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800359264&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201800394609,纤维丛与示性类,任选,3,,周四3-4，周二7-8单,1-16,包志强(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800394609&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201800389567,几何学专题,任选,3,,周四5-6，周一3-4单,1-16,方汉隆(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800389567&kclx=BK,22-23,2,BKSKB,00001
1,bkkc202000480426,双曲方程,任选,3,,周三3-4双，周一1-2,1-16,韦东奕(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202000480426&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201800389547,代数几何专题,任选,3,,周五5-6，周三1-2双,1-16,Jia Choon Lee(助理研究员),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800389547&kclx=BK,22-23,2,BKSKB,00001
1,bkkc201800388639,复几何,任选,3,,周五7-8，周二3-4双,1-16,朱小华(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800388639&kclx=BK,22-23,2,BKSKB,00001
