classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201900407501,模形式选讲,任选,2,,周五3-4，周四3-4，周三3-4，周二3-4,1-4,张益唐(待定)，田青春(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900407501&kclx=BK,18-19,3,BKSKB,00001
1,bkkc201900410477,分子与材料科学中的学习与建模,任选,2,,周三5-8，周一5-8,1-4,鄂维南(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410477&kclx=BK,18-19,3,BKSKB,00001
1,bkkc201900410464,基于大数据与机器学习的宏观经济分析,任选,2,,周五3-4，周四2-4，周二2-4,1-4,鄂维南(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410464&kclx=BK,18-19,3,BKSKB,00001
1,bkkc201900410548,神经网络模型的数学理论,任选,2,,周五7-8，周四6-8，周二6-8,1-4,鄂维南(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410548&kclx=BK,18-19,3,BKSKB,00001
1,bkkc201200109306,量子力学专题,任选,2,,周五3-4，周四3-4，周三3-4，周二3-4，周一3-4,1-4,B. Rosenstein(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201200109306&kclx=BK,18-19,3,BKSKB,00004
1,BKC00432216AT0001012,量子力学 (Ⅱ),任选,2,,周五7-8，周四7-8，周二7-8，周一7-8,1-4,钱志新(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00432216AT0001012&kclx=BK,18-19,3,BKSKB,00004
1,bkkc201300212752,物理学科暑期专题研讨,任选,3,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,2-2,冒亚军(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300212752&kclx=BK,18-19,3,BKSKB,00004
1,bkkc201300214603,公共物理学,通选课,2,,周四3-4，周三3-4，周二3-4，周一3-4,1-4,王晓钢(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300214603&kclx=BK,18-19,3,BKSKB,00004
1,bkkc201900410017,生物统计,任选,3,,周日1-7，周六1-7，周五1-7，周四1-7，周三1-7，周二1-7，周一1-7,1-2,成勤和(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410017&kclx=BK,18-19,3,BKSKB,00011
1,bkkc201700309342,生命的逻辑,全校任选,2,,周五3-6，周三3-6，周一3-6,2-4,钱紘(待定)，白书农(教授)，龙漫远(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201700309342&kclx=BK,18-19,3,BKSKB,00011
