classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201400244747,反射群和Coxeter群,任选,3,,周四3-4双，周一1-2,1-15,傅翔,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400244747&kclx=BK,21-22,1,BKSKB,00001
1,bkkc201500265562,图像处理中的数学方法,任选,3,,周四5-6，周二5-6双,1-15,董彬(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500265562&kclx=BK,21-22,1,BKSKB,00001
1,bkkc202100502787,量化交易,任选,2,,周二10-12,1-15,吴岚(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202100502787&kclx=BK,21-22,1,BKSKB,00001
1,bkkc201900412919,齐性流、模空间与算术,任选,3,,周五3-4，周二3-4单,1-15,杨磊(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900412919&kclx=BK,21-22,1,BKSKB,00001
1,bkkc202100499906,矩阵分解,任选,3,,周三5-6单，周一7-8,1-15,Emanuel Gilbert Scheidegger,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202100499906&kclx=BK,21-22,1,BKSKB,00001
1,bkkc202000451716,统计模型和计算方法,任选,3,,周四3-4，周一5-6双,1-15,张成(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202000451716&kclx=BK,21-22,1,BKSKB,00001
1,bkkc202000457758,代数几何 I,任选,3,,周三1-2双，周二5-6,1-15,田志宇(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202000457758&kclx=BK,21-22,1,BKSKB,00001
1,bkkc202100502767,固定收益证券实务,任选,2,,周六7-8,1-15,吴岚(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202100502767&kclx=BK,21-22,1,BKSKB,00001
1,bkkc201200204202,统计学习,任选,3,,周五1-2双，周三7-8,1-15,林伟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201200204202&kclx=BK,21-22,1,BKSKB,00001
1,bkkc201800359264,李群与李代数,任选,3,,周三3-4，周一5-6双,1-15,戴波(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201800359264&kclx=BK,21-22,1,BKSKB,00001
