classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201400243219,黎曼几何中的比较定理,任选,3,,周二7-9,1-16,葛剑(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400243219&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201500265562,图像处理中的数学方法,任选,3,,周三10-12,1-16,董彬(预聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500265562&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201600274165,环群上的Kaehler几何,任选,3,,周五3-4单，周三3-4,1-16,戴波(副教授)，范辉军(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600274165&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201300222732,信息光学的数学理论及其应用,任选,3,,周三10-11双，周一10-11,1-16,毛珩(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300222732&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201300222577,数据挖掘,任选,3,,周四10-12,1-16,牟克典(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300222577&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201400242806,几何群论,任选,3,,周三5-6单，周一3-4,1-16,杨文元(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400242806&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201500271690,生物统计,任选,3,,周四3-4双，周二3-4,1-16,席瑞斌(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500271690&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201400235971,数据分析的数学导论,任选,3,,周二7-9,1-16,姚远(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400235971&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201600274675,双曲几何引论,任选,3,,周四5-6单，周二3-4,1-16,刘毅(预聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600274675&kclx=BK,15-16,2,BKSKB,00001
1,BKC00110040AT0000009,微分拓扑,任选,3,,周五3-4，周三1-2单,1-16,丁帆(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00110040AT0000009&kclx=BK,15-16,2,BKSKB,00001
1,BKC00110070AT0000012,经典力学的数学方法,任选,3,,周五3-4，周三1-2单,1-16,王嵬(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00110070AT0000012&kclx=BK,15-16,2,BKSKB,00001
1,BKC00110170AT0000022,代数数论,任选,3,,周一7-9,1-16,刘若川(预聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00110170AT0000022&kclx=BK,15-16,2,BKSKB,00001
1,BKC00108B17C10190R13,动力系统,任选,3,,周三7-9,1-16,甘少波(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00108B17C10190R13&kclx=BK,15-16,2,BKSKB,00001
1,BKC00108A31C10820R80,计算流体力学,任选,3,,周五3-4单，周三3-4,1-16,汤华中(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00108A31C10820R80&kclx=BK,15-16,2,BKSKB,00001
1,BKC00108A31C10950R21,人工智能,任选,3,,周一7-9,1-16,林作铨(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00108A31C10950R21&kclx=BK,15-16,2,BKSKB,00001
1,BKC00108A31C11140R99,近代偏微分方程,任选,3,,周四3-4，周二5-6双,1-16,王超(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00108A31C11140R99&kclx=BK,15-16,2,BKSKB,00001
1,bkkc201400244603,代数几何II,任选,3,,周四3-4，周二5-6单,1-16,周健(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400244603&kclx=BK,15-16,2,BKSKB,00001
