classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201200109306,量子力学专题,任选,2,,周五3-4，周四3-4，周三3-4，周二3-4，周一3-4,3-5,B. Rosenstein(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201200109306&kclx=BK,15-16,3,BKSKB,00004
1,BKC00432216AT0001012,量子力学 (Ⅱ),任选,2,,周五7-8，周四7-8，周二7-8，周一7-8,1-4,钱志新(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00432216AT0001012&kclx=BK,15-16,3,BKSKB,00004
1,bkkc201300212752,物理学科暑期专题研讨,任选,3,,,1-1,刘富坤(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300212752&kclx=BK,15-16,3,BKSKB,00004
1,BKC01130910AT0002163,生物学野外实习,任选,1,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,1-2,王戎疆(副教授)，李大建(实验师)，贺新强(副教授)，饶广远(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01130910AT0002163&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201400242238,高级植物分子生物学实验技术,任选,1.5,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,1-2,王东辉(高级工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400242238&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201600274711,生物统计学的理论和应用,任选,2,,,1-5,成勤和(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600274711&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201600276409,野生灵长类的行为生态学与保护实习,实习,1,,,1-5,殷丽洁(工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600276409&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201600275858,组学数据分析及其应用,任选,2,,周五2-8，周四2-8，周三2-8，周二2-8，周一2-8,1-4,高歌(研究员),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600275858&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201600277844,生命的逻辑,全校任选,1.5,,周五3-6，周四3-6，周三3-6，周二3-6，周一3-6,1-2,白书农(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600277844&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201500246613,博雅班讨论班：批判性思维(上）,全校任选,2,,周五2-4，周三2-4，周一2-4,1-6,李沉简(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500246613&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201500246626,博雅班讨论班：批判性思维(下）,全校任选,2,,周六2-4，周四2-4，周二2-4,1-6,李沉简(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500246626&kclx=BK,15-16,3,BKSKB,00011
1,bkkc201500246642,人类遗传学: 连锁分析及疾病遗传学,任选,2,,周六1-8，周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,4-4,魏丽萍(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500246642&kclx=BK,15-16,3,BKSKB,00011
1,BKC01110326C39700R94,癌发生的分子和细胞学机制,任选,2,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,1-2,张文霞(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01110326C39700R94&kclx=BK,15-16,3,BKSKB,00011
1,BKC01209219C31420R78,综合地质实习,限选,2,,,1-5,孙元林(教授)，魏春景(教授)，张进江(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01209219C31420R78&kclx=BK,15-16,3,BKSKB,00012
1,bkkc201400241566,普通地质实习A,专业必修,2,,,1-5,张志诚(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400241566&kclx=BK,15-16,3,BKSKB,00012
1,bkkc201500268178,区域地质实习,专业必修,3,,,1-5,季建清(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500268178&kclx=BK,15-16,3,BKSKB,00012
1,BKC01233170AT0002313,地震概论,通选课,2,,周四1-2，周三1-2，周二1-2，周一1-2,1-5,赵克常(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01233170AT0002313&kclx=BK,15-16,3,BKSKB,00012
1,BKC01209515C33380R92,地震学野外实习,专业必修,2,,,1-5,周仕勇(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01209515C33380R92&kclx=BK,15-16,3,BKSKB,00012
1,BKC01430870AT0002452,普通地质实习,专业必修,1,,,1-5,黄宝春(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01430870AT0002452&kclx=BK,15-16,3,BKSKB,00012
1,BKC01431440AT0002510,珠宝鉴赏与珠宝文化,全校任选,2,,周四5-8，周一5-8,1-5,崔文元(教授)，王时麒(教授)，王长秋(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01431440AT0002510&kclx=BK,15-16,3,BKSKB,00012
1,bkkc201500252151,意识的脑机制,全校任选,2,,周四1-4，周二5-8,1-4,李量(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500252151&kclx=BK,15-16,3,BKSKB,00016
1,BKC01611408C30580R66,人际沟通分析学,全校任选,2,,周二1-4，周一1-4,1-4,杨眉(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01611408C30580R66&kclx=BK,15-16,3,BKSKB,00016
1,bkkc201400228879,听视觉言语加工整合及其脑机制,全校任选,2,,周三5-8，周二1-4,1-4,李量(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400228879&kclx=BK,15-16,3,BKSKB,00016
1,bkkc201500248882,电影与心理,全校任选,2,,周三5-8，周二5-8,1-4,易春丽(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201500248882&kclx=BK,15-16,3,BKSKB,00016
1,bkkc201600276260,暴力行为的脑机制,全校任选,2,,周四5-8，周三1-4,1-4,李量(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600276260&kclx=BK,15-16,3,BKSKB,00016
1,bkkc201600276388,用户体验研究技术进阶,任选,2,,周日5-8，周六5-8,1-4,何吉波(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600276388&kclx=BK,15-16,3,BKSKB,00016
