classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,BKC00432216AT0001012,量子力学 (Ⅱ),任选,2,,周五7-8，周四7-8，周二7-8，周一7-8,1-5,钱志新(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00432216AT0001012&kclx=BK,23-24,3,BKSKB,00004
1,bkkc202200541548,物理学科暑期专题研讨,任选,2,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,2-2,张华伟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200541548&kclx=BK,23-24,3,BKSKB,00004
1,bkkc201300214603,公共物理学,通选课,2,,周四3-4，周三3-4，周二3-4，周一3-4,1-4,王晓钢(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300214603&kclx=BK,23-24,3,BKSKB,00004
1,bkkc202300597792,仪器分析原理与实验,任选,4,,周五1-9，周四1-9，周三1-9，周二1-9，周一1-9,9-10,金长文(教授)，张新祥(教授)，李美仙(教授)，吕占霞(高级工程师)，黄军(工程师)，潘伟(高级工程师)，陈明星(高级工程师)，高珍(高级工程师)，周颖琳(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202300597792&kclx=BK,23-24,3,BKSKB,00010
1,bkkc202200553908,化学应用与实践,实习,1,,周四3-10，周三3-10，周二3-10，周一3-10,1-1,王颖霞(教授)，吕占霞(高级工程师)，徐烜峰(高级工程师)，徐金荣(高级工程师)，王岩(高级工程师)，高珍(高级工程师)，贾莉(高级工程师)，马锴果(工程师)，黄军(工程师)，宋环君(高级工程师)，何芃(工程师)，李霄(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200553908&kclx=BK,23-24,3,BKSKB,00010
1,BKC01130160AT0002076,细胞生物学实验,专业必修,1,,,6-10,辛广伟(高级工程师)，张泉(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01130160AT0002076&kclx=BK,23-24,3,BKSKB,00011
1,BKC01130210AT0002081,遗传学实验,专业必修,1,,,6-10,张泉(副教授)，辛广伟(高级工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01130210AT0002081&kclx=BK,23-24,3,BKSKB,00011
1,bkkc202300579801,南海海洋生态学野外实践,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,8-10,王戎疆(副教授)，龙玉(讲师)，孟世勇(工程师)，李大建(实验师)，贺新强(教授)，李晟(长聘副教授)，顾红雅(教授)，饶广远(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202300579801&kclx=BK,23-24,3,BKSKB,00011
1,bkkc201900406002,分子生物学实验,专业必修,1,,,6-10,刘旖璇(工程师)，毕群(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900406002&kclx=BK,23-24,3,BKSKB,00011
1,bkkc201900410530,产业实习实践,限选,3,,,1-5,王黛芳(讲师)，唐平(讲师)，王世强(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410530&kclx=BK,23-24,3,BKSKB,00011
