classNo,courseId,courseName,courseType,credits,remark,scheduleTime,scheduleWeek,teacher,url,学年,学期,课表类型,开课系所
1,bkkc201200109306,量子力学专题,任选,2,,周五3-4，周四3-4，周三3-4，周二3-4，周一3-4,1-4,B. Rosenstein(待定),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201200109306&kclx=BK,22-23,3,BKSKB,00004
1,BKC00432216AT0001012,量子力学 (Ⅱ),任选,2,,周五7-8，周四7-8，周二7-8，周一7-8,1-5,钱志新(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC00432216AT0001012&kclx=BK,22-23,3,BKSKB,00004
1,bkkc202200541548,物理学科暑期专题研讨,任选,2,,周五1-8，周四1-8，周三1-8，周二1-8，周一1-8,2-2,闻新宇(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200541548&kclx=BK,22-23,3,BKSKB,00004
1,bkkc202200553908,化学应用与实践,实习,1,,周五3-10，周四3-10，周三3-10，周二3-10,1-2,马锴果(工程师)，高珍(高级工程师)，王岩(高级工程师)，徐金荣(高级工程师)，徐烜峰(高级工程师)，吕占霞(高级工程师)，王颖霞(教授)，黄军(工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200553908&kclx=BK,22-23,3,BKSKB,00010
1,bkkc202300579801,南海海洋生态学野外实践,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,李晟(长聘副教授)，龙玉(讲师)，王戎疆(副教授)，李大建(实验师)，贺新强(教授)，饶广远(教授)，顾红雅(教授)，孟世勇(工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202300579801&kclx=BK,22-23,3,BKSKB,00011
1,bkkc201900410530,产业实习实践,限选,3,,,1-16,唐平(讲师)，王世强(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900410530&kclx=BK,22-23,3,BKSKB,00011
1,bkkc202000453537,衰老生物学,任选,2,,周五5-8，周四5-8，周二5-8，周一5-8,1-2,陶伟(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202000453537&kclx=BK,22-23,3,BKSKB,00011
1,bkkc201700309342,生命的逻辑,全校任选,2,,周五3-6，周三3-6，周一3-6,1-3,白书农(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201700309342&kclx=BK,22-23,3,BKSKB,00011
1,bkkc202300579787,古代DNA与人类演化,任选,2,,周四5-8，周三5-8，周二5-8，周一5-8,4-5,遇赫(助理教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202300579787&kclx=BK,22-23,3,BKSKB,00011
1,bkkc201600301785,生物学综合野外实习,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,饶广远(教授)，贺新强(教授)，李大建(实验师)，顾红雅(教授)，王戎疆(副教授)，龙玉(讲师)，孟世勇(工程师)，李晟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
2,bkkc201600301785,生物学综合野外实习,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,顾红雅(教授)，龙玉(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
3,bkkc201600301785,生物学综合野外实习,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,孟世勇(工程师)，李晟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
4,bkkc201600301785,生物学综合野外实习,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,饶广远(教授)，李大建(实验师)，王戎疆(副教授)，李晟(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
5,bkkc201600301785,生物学综合野外实习,限选,2,,周日1-12，周六1-12，周五1-12，周四1-12，周三1-12，周二1-12，周一1-12,5-8,贺新强(教授)，王戎疆(副教授)，孟世勇(工程师)，龙玉(讲师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
6,bkkc201600301785,生物学综合野外实习,限选,2,,,5-5,王世强(教授)，石长翼(助理研究员)，王黛芳(讲师)，李程(长聘副教授)，谢夏青(助理研究员)，刘凤麟(工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
7,bkkc201600301785,生物学综合野外实习,限选,2,,,5-5,贺新强(教授)，李大建(实验师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201600301785&kclx=BK,22-23,3,BKSKB,00011
1,bkkc201300221389,生物化学实验,专业必修,2,,周五1-9，周四1-9，周三1-9，周二1-9，周一1-9,5-8,王青松(副教授)，刘旖璇(工程师)，刘凤麟(工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201300221389&kclx=BK,22-23,3,BKSKB,00011
1,bkkc201900407784,虚拟现实内容创作,全校任选,2,,周四5-8，周三5-8，周二5-8，周一5-8,1-2,陈斌(教学教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900407784&kclx=BK,22-23,3,BKSKB,00012
1,bkkc201900430410,北斗系统与时空智能,全校任选,2,,周四1-4，周三1-4，周二1-4，周一1-4,3-4,陈秀万(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900430410&kclx=BK,22-23,3,BKSKB,00012
1,BKC01209219C31440R52,区域地质实习,实习,2,,,1-5,江大勇(教授)，季建清(教授)，李文博(研究员),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01209219C31440R52&kclx=BK,22-23,3,BKSKB,00012
1,bkkc201400241566,普通地质实习A,专业必修,2,,,1-5,张志诚(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201400241566&kclx=BK,22-23,3,BKSKB,00012
1,bkkc202200542121,普通地质实习A讨论班,专业必修,0,,,1-5,张志诚(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200542121&kclx=BK,22-23,3,BKSKB,00012
2,bkkc202200542121,普通地质实习A讨论班,专业必修,0,,,1-5,黄宝春(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200542121&kclx=BK,22-23,3,BKSKB,00012
3,bkkc202200542121,普通地质实习A讨论班,专业必修,0,,,1-5,许成(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200542121&kclx=BK,22-23,3,BKSKB,00012
4,bkkc202200542121,普通地质实习A讨论班,专业必修,0,,,1-5,张元元(长聘副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200542121&kclx=BK,22-23,3,BKSKB,00012
5,bkkc202200542121,普通地质实习A讨论班,专业必修,0,,,1-5,,http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200542121&kclx=BK,22-23,3,BKSKB,00012
1,bkkc201900409543,五台山地区综合地质实习,限选,2,,,1-5,吴辉(助理教授)，吕增(副教授)，张波(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc201900409543&kclx=BK,22-23,3,BKSKB,00012
1,bkkc202200558184,五台山地区综合地质实习讨论班,限选,0,,,1-5,张波(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200558184&kclx=BK,22-23,3,BKSKB,00012
2,bkkc202200558184,五台山地区综合地质实习讨论班,限选,0,,,1-5,魏春景(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200558184&kclx=BK,22-23,3,BKSKB,00012
3,bkkc202200558184,五台山地区综合地质实习讨论班,限选,0,,,1-5,张进江(教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200558184&kclx=BK,22-23,3,BKSKB,00012
4,bkkc202200558184,五台山地区综合地质实习讨论班,限选,0,,,1-5,张贵宾(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200558184&kclx=BK,22-23,3,BKSKB,00012
5,bkkc202200558184,五台山地区综合地质实习讨论班,限选,0,,,1-5,李秋根(副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202200558184&kclx=BK,22-23,3,BKSKB,00012
1,BKC01233170AT0002313,地震概论,通选课,2,,周四1-2，周三1-2，周二1-2，周一1-2,1-4,赵克常(教学副教授),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=BKC01233170AT0002313&kclx=BK,22-23,3,BKSKB,00012
1,bkkc202000468444,地球物理野外实习,专业必修,2,,,1-5,李秋根(副教授)，宁杰远(教授)，冯永革(高级工程师),http://sims.pku.edu.cn/bkxjTeaching/edu/pku/stu/teaching/bkxj/jpf/courseBK/getCourseDetail.do?course_seq_no=bkkc202000468444&kclx=BK,22-23,3,BKSKB,00012
